Gene,bonferroni,sidak,holm-sidak,simes-hochberg,hommel,fdr_tsbky
Perp,2189.97292501,1.0,1.0,0.5,0.5,0.0673023010632
Pes1,2189.97292501,1.0,1.0,0.5,0.5,0.0673023010632
Pex11c,2190.00172964,1.0,1.0,0.5,0.5,0.0673023010632
Pex11b,2190.00172964,1.0,1.0,0.5,0.5,0.0673023010632
Pex11a,2190.00172964,1.0,1.0,0.5,0.5,0.0673023010632
Pex10,2190.00172964,1.0,1.0,0.5,0.5,0.0673023010632
Pex12,2190.03053404,1.0,1.0,0.5,0.5,0.0673023010632
Pex13,2190.03053404,1.0,1.0,0.5,0.5,0.0673023010632
Pex14,2190.03053404,1.0,1.0,0.5,0.5,0.0673023010632
Pex16,2190.03053404,1.0,1.0,0.5,0.5,0.0673023010632
Pex19,2190.03053404,1.0,1.0,0.5,0.5,0.0673023010632
Pex26,2190.03053404,1.0,1.0,0.5,0.5,0.0673023010632
Pex6,2190.05933822,1.0,1.0,0.5,0.5,0.0673023010632
Pex5l,2190.05933822,1.0,1.0,0.5,0.5,0.0673023010632
Pex3,2190.05933822,1.0,1.0,0.5,0.5,0.0673023010632
Pex5,2190.05933822,1.0,1.0,0.5,0.5,0.0673023010632
Pex7,2190.08814216,1.0,1.0,0.5,0.5,0.0673023010632
Pf4,2190.08814216,1.0,1.0,0.5,0.5,0.0673023010632
Pfas,2190.11694587,1.0,1.0,0.5,0.5,0.0673023010632
Pfdn1,2190.14574935,1.0,1.0,0.5,0.5,0.0673023010632
Pfdn2,2190.14574935,1.0,1.0,0.5,0.5,0.0673023010632
Pfdn4,2190.14574935,1.0,1.0,0.5,0.5,0.0673023010632
Pfdn5,2208.27591911,1.0,1.0,0.5,0.5,0.0677642601592
Pfkfb1,2208.36254378,1.0,1.0,0.5,0.5,0.0677642601592
Pfkfb3,2208.3914182,1.0,1.0,0.5,0.5,0.0677642601592
Pfkfb2,2208.3914182,1.0,1.0,0.5,0.5,0.0677642601592
Pfkfb4,2208.50691357,1.0,1.0,0.5,0.5,0.0677642601592
Pfkl,2208.50691357,1.0,1.0,0.5,0.5,0.0677642601592
Pfkm,2208.50691357,1.0,1.0,0.5,0.5,0.0677642601592
Pfkp,2208.50691357,1.0,1.0,0.5,0.5,0.0677642601592
Pfn1,2208.50691357,1.0,1.0,0.5,0.5,0.0677642601592
Pfn2,2208.53578683,1.0,1.0,0.5,0.5,0.0677642601592
Pfn3,2208.53578683,1.0,1.0,0.5,0.5,0.0677642601592
Pfn4,2208.53578683,1.0,1.0,0.5,0.5,0.0677642601592
Pfpl,2208.53578683,1.0,1.0,0.5,0.5,0.0677642601592
Pga5,2208.56465986,1.0,1.0,0.5,0.5,0.0677642601592
Pftk1,2208.56465986,1.0,1.0,0.5,0.5,0.0677642601592
Pftk2,2208.56465986,1.0,1.0,0.5,0.5,0.0677642601592
Pgam1,2208.59353265,1.0,1.0,0.5,0.5,0.0677642601592
Pgap3,2208.62240522,1.0,1.0,0.5,0.5,0.0677642601592
Pgam2,2208.62240522,1.0,1.0,0.5,0.5,0.0677642601592
Pgam5,2208.62240522,1.0,1.0,0.5,0.5,0.0677642601592
Pgap1,2208.62240522,1.0,1.0,0.5,0.5,0.0677642601592
Pgap2,2208.62240522,1.0,1.0,0.5,0.5,0.0677642601592
Pgbd1,2208.62240522,1.0,1.0,0.5,0.5,0.0677642601592
Pgbd5,2208.65127755,1.0,1.0,0.5,0.5,0.0677642601592
Pgcp,2227.01024328,1.0,1.0,0.5,0.5,0.0681988068213
Pgc,2227.01024328,1.0,1.0,0.5,0.5,0.0681988068213
Pgd,2227.03918543,1.0,1.0,0.5,0.5,0.0681988068213
Pgf,2227.06812734,1.0,1.0,0.5,0.5,0.0681988068213
Pggt1b,2227.09706902,1.0,1.0,0.5,0.5,0.0681988068213
Pgk1,2227.09706902,1.0,1.0,0.5,0.5,0.0681988068213
Pgk2,2227.09706902,1.0,1.0,0.5,0.5,0.0681988068213
Pgls,2227.12601046,1.0,1.0,0.5,0.5,0.0681988068213
Pglyrp1,2227.15495167,1.0,1.0,0.5,0.5,0.0681988068213
Pglyrp3,2227.15495167,1.0,1.0,0.5,0.5,0.0681988068213
Pglyrp4,2227.15495167,1.0,1.0,0.5,0.5,0.0681988068213
Pgm3,2227.18389264,1.0,1.0,0.5,0.5,0.0681988068213
Pgm2l1,2227.18389264,1.0,1.0,0.5,0.5,0.0681988068213
Pgm1,2227.18389264,1.0,1.0,0.5,0.5,0.0681988068213
Pgm2,2227.18389264,1.0,1.0,0.5,0.5,0.0681988068213
Pgm5,2227.21283337,1.0,1.0,0.5,0.5,0.0681988068213
Pgp,2227.21283337,1.0,1.0,0.5,0.5,0.0681988068213
Pgpep1,2227.21283337,1.0,1.0,0.5,0.5,0.0681988068213
Pgr,2227.21283337,1.0,1.0,0.5,0.5,0.0681988068213
Pgr15l,2227.24177388,1.0,1.0,0.5,0.5,0.0681988068213
Pgrmc1,2227.24177388,1.0,1.0,0.5,0.5,0.0681988068213
Pgrmc2,2227.24177388,1.0,1.0,0.5,0.5,0.0681988068213
Pgs1,2227.24177388,1.0,1.0,0.5,0.5,0.0681988068213
Phax,2227.27071414,1.0,1.0,0.5,0.5,0.0681988068213
Phb,2227.27071414,1.0,1.0,0.5,0.5,0.0681988068213
Phactr4,2227.27071414,1.0,1.0,0.5,0.5,0.0681988068213
Phactr1,2227.27071414,1.0,1.0,0.5,0.5,0.0681988068213
Phactr2,2227.27071414,1.0,1.0,0.5,0.5,0.0681988068213
Phactr3,2227.27071414,1.0,1.0,0.5,0.5,0.0681988068213
Phb2,2227.32859397,1.0,1.0,0.5,0.5,0.0681988068213
Phc1,2227.32859397,1.0,1.0,0.5,0.5,0.0681988068213
Phc2,2245.85929054,1.0,1.0,0.5,0.5,0.0686727583164
Phc3,2245.88829877,1.0,1.0,0.5,0.5,0.0686727583164
Phex,2245.88829877,1.0,1.0,0.5,0.5,0.0686727583164
Phf1,2245.88829877,1.0,1.0,0.5,0.5,0.0686727583164
Phf13,2245.91730676,1.0,1.0,0.5,0.5,0.0686727583164
Phf12,2245.91730676,1.0,1.0,0.5,0.5,0.0686727583164
Phf10,2245.91730676,1.0,1.0,0.5,0.5,0.0686727583164
Phf11,2245.91730676,1.0,1.0,0.5,0.5,0.0686727583164
Phf14,2245.94631451,1.0,1.0,0.5,0.5,0.0686727583164
Phf15,2245.94631451,1.0,1.0,0.5,0.5,0.0686727583164
Phf16,2245.94631451,1.0,1.0,0.5,0.5,0.0686727583164
Phf17,2245.94631451,1.0,1.0,0.5,0.5,0.0686727583164
Phf20l1,2245.97532203,1.0,1.0,0.5,0.5,0.0686727583164
Phf20,2245.97532203,1.0,1.0,0.5,0.5,0.0686727583164
Phf19,2245.97532203,1.0,1.0,0.5,0.5,0.0686727583164
Phf2,2245.97532203,1.0,1.0,0.5,0.5,0.0686727583164
Phf21a,2246.00432931,1.0,1.0,0.5,0.5,0.0686727583164
Phf21b,2246.00432931,1.0,1.0,0.5,0.5,0.0686727583164
Phf23,2246.00432931,1.0,1.0,0.5,0.5,0.0686727583164
Phf3,2246.03333635,1.0,1.0,0.5,0.5,0.0686727583164
Phf5a,2246.03333635,1.0,1.0,0.5,0.5,0.0686727583164
Phf6,2246.03333635,1.0,1.0,0.5,0.5,0.0686727583164
Phf7,2264.50349346,1.0,1.0,0.5,0.5,0.0691109558241
Phf8,2264.59072074,1.0,1.0,0.5,0.5,0.0691109558241
Phgdh,2264.64887106,1.0,1.0,0.5,0.5,0.0691109558241
Phip,2264.67794585,1.0,1.0,0.5,0.5,0.0691109558241
Phka1,2264.70702041,1.0,1.0,0.5,0.5,0.0691109558241
Phka2,2264.73609473,1.0,1.0,0.5,0.5,0.0691109558241
Phkb,2264.76516881,1.0,1.0,0.5,0.5,0.0691109558241
Phkg1,2264.76516881,1.0,1.0,0.5,0.5,0.0691109558241
Phlpp1,2264.79424264,1.0,1.0,0.5,0.5,0.0691109558241
Phldb3,2264.79424264,1.0,1.0,0.5,0.5,0.0691109558241
Phldb2,2264.79424264,1.0,1.0,0.5,0.5,0.0691109558241
Phldb1,2264.79424264,1.0,1.0,0.5,0.5,0.0691109558241
Phlda3,2264.79424264,1.0,1.0,0.5,0.5,0.0691109558241
Phlda2,2264.79424264,1.0,1.0,0.5,0.5,0.0691109558241
Phlda1,2264.79424264,1.0,1.0,0.5,0.5,0.0691109558241
Phkg2,2264.79424264,1.0,1.0,0.5,0.5,0.0691109558241
Phlpp2,2264.82331624,1.0,1.0,0.5,0.5,0.0691109558241
Phospho1,2264.82331624,1.0,1.0,0.5,0.5,0.0691109558241
Phospho2,2264.82331624,1.0,1.0,0.5,0.5,0.0691109558241
Phox2a,2264.82331624,1.0,1.0,0.5,0.5,0.0691109558241
Phtf1,2264.85238959,1.0,1.0,0.5,0.5,0.0691109558241
Phrf1,2264.85238959,1.0,1.0,0.5,0.5,0.0691109558241
Phpt1,2264.85238959,1.0,1.0,0.5,0.5,0.0691109558241
Phox2b,2264.85238959,1.0,1.0,0.5,0.5,0.0691109558241
Phtf2,2264.88146271,1.0,1.0,0.5,0.5,0.0691109558241
Phxr1,2264.88146271,1.0,1.0,0.5,0.5,0.0691109558241
Phxr2,2264.88146271,1.0,1.0,0.5,0.5,0.0691109558241
Phxr4,2264.88146271,1.0,1.0,0.5,0.5,0.0691109558241
Phyh,2264.91053558,1.0,1.0,0.5,0.5,0.0691109558241
Phyhd1,2264.91053558,1.0,1.0,0.5,0.5,0.0691109558241
Phyhip,2264.93960822,1.0,1.0,0.5,0.5,0.0691109558241
Phyhipl,2283.52376205,1.0,1.0,0.5,0.5,0.0696124796038
Pi15,2283.6403233,1.0,1.0,0.5,0.5,0.0696124796038
Pi16,2283.669463,1.0,1.0,0.5,0.5,0.0696124796038
Pi4k2a,2283.69860247,1.0,1.0,0.5,0.5,0.0696124796038
Pi4k2b,2283.72774168,1.0,1.0,0.5,0.5,0.0696124796038
Pi4ka,2283.75688066,1.0,1.0,0.5,0.5,0.0696124796038
Pi4kb,2283.75688066,1.0,1.0,0.5,0.5,0.0696124796038
Pias1,2283.78601939,1.0,1.0,0.5,0.5,0.0696124796038
Pias2,2283.78601939,1.0,1.0,0.5,0.5,0.0696124796038
Pias3,2283.81515788,1.0,1.0,0.5,0.5,0.0696124796038
Pias4,2283.81515788,1.0,1.0,0.5,0.5,0.0696124796038
Pibf1,2283.84429613,1.0,1.0,0.5,0.5,0.0696124796038
Picalm,2283.84429613,1.0,1.0,0.5,0.5,0.0696124796038
Pick1,2283.87343413,1.0,1.0,0.5,0.5,0.0696124796038
Pif1,2283.90257189,1.0,1.0,0.5,0.5,0.0696124796038
Piga,2283.90257189,1.0,1.0,0.5,0.5,0.0696124796038
Pigb,2283.90257189,1.0,1.0,0.5,0.5,0.0696124796038
Pigc,2302.63006048,1.0,1.0,0.5,0.5,0.0700826155038
Pigf,2302.71767365,1.0,1.0,0.5,0.5,0.0700826155038
Pigg,2302.8052846,1.0,1.0,0.5,0.5,0.0700826155038
Pigh,2302.8052846,1.0,1.0,0.5,0.5,0.0700826155038
Pigk,2302.86369067,1.0,1.0,0.5,0.5,0.0700826155038
Pigl,2302.86369067,1.0,1.0,0.5,0.5,0.0700826155038
Pign,2302.92209576,1.0,1.0,0.5,0.5,0.0700826155038
Pigm,2302.92209576,1.0,1.0,0.5,0.5,0.0700826155038
Pigo,2302.95129793,1.0,1.0,0.5,0.5,0.0700826155038
Pigp,2302.95129793,1.0,1.0,0.5,0.5,0.0700826155038
Pigw,2302.98049987,1.0,1.0,0.5,0.5,0.0700826155038
Pigv,2302.98049987,1.0,1.0,0.5,0.5,0.0700826155038
Pigu,2302.98049987,1.0,1.0,0.5,0.5,0.0700826155038
Pigx,2302.98049987,1.0,1.0,0.5,0.5,0.0700826155038
Pigs,2302.98049987,1.0,1.0,0.5,0.5,0.0700826155038
Pigr,2302.98049987,1.0,1.0,0.5,0.5,0.0700826155038
Pigq,2302.98049987,1.0,1.0,0.5,0.5,0.0700826155038
Pigt,2302.98049987,1.0,1.0,0.5,0.5,0.0700826155038
Pigy,2303.00970155,1.0,1.0,0.5,0.5,0.0700826155038
Pigyl,2303.00970155,1.0,1.0,0.5,0.5,0.0700826155038
Pigz,2303.00970155,1.0,1.0,0.5,0.5,0.0700826155038
Pih1d1,2303.00970155,1.0,1.0,0.5,0.5,0.0700826155038
Pih1d2,2303.03890299,1.0,1.0,0.5,0.5,0.0700826155038
Pik3ap1,2303.03890299,1.0,1.0,0.5,0.5,0.0700826155038
Pik3c2a,2303.06810418,1.0,1.0,0.5,0.5,0.0700826155038
Pik3c2b,2321.880985,1.0,1.0,0.5,0.5,0.0705703822543
Pik3c2g,2321.99805299,1.0,1.0,0.5,0.5,0.0705703822543
Pik3c3,2322.02731937,1.0,1.0,0.5,0.5,0.0705703822543
Pik3ca,2322.08585138,1.0,1.0,0.5,0.5,0.0705703822543
Pik3cb,2322.11511701,1.0,1.0,0.5,0.5,0.0705703822543
Pik3cd,2322.11511701,1.0,1.0,0.5,0.5,0.0705703822543
Pik3cg,2322.11511701,1.0,1.0,0.5,0.5,0.0705703822543
Pik3ip1,2322.1443824,1.0,1.0,0.5,0.5,0.0705703822543
Pik3r1,2322.1443824,1.0,1.0,0.5,0.5,0.0705703822543
Pik3r2,2322.1443824,1.0,1.0,0.5,0.5,0.0705703822543
Pik3r3,2322.1443824,1.0,1.0,0.5,0.5,0.0705703822543
Pik3r4,2322.17364754,1.0,1.0,0.5,0.5,0.0705703822543
Pilrb1,2322.20291242,1.0,1.0,0.5,0.5,0.0705703822543
Pilra,2322.20291242,1.0,1.0,0.5,0.5,0.0705703822543
Pik3r5,2322.20291242,1.0,1.0,0.5,0.5,0.0705703822543
Pik3r6,2322.20291242,1.0,1.0,0.5,0.5,0.0705703822543
Pikfyve,2322.20291242,1.0,1.0,0.5,0.5,0.0705703822543
Pilrb2,2322.23217706,1.0,1.0,0.5,0.5,0.0705703822543
Pim1,2322.23217706,1.0,1.0,0.5,0.5,0.0705703822543
Pim2,2322.23217706,1.0,1.0,0.5,0.5,0.0705703822543
Pim3,2322.26144146,1.0,1.0,0.5,0.5,0.0705703822543
Pin1,2341.21831116,1.0,1.0,0.5,0.5,0.0710704258941
Pin1l,2341.24764054,1.0,1.0,0.5,0.5,0.0710704258941
Pin4,2341.30629853,1.0,1.0,0.5,0.5,0.0710704258941
Pink1,2341.33562715,1.0,1.0,0.5,0.5,0.0710704258941
Pion,2341.33562715,1.0,1.0,0.5,0.5,0.0710704258941
Pip,2341.39428364,1.0,1.0,0.5,0.5,0.0710704258941
Pip4k2a,2341.42361151,1.0,1.0,0.5,0.5,0.0710704258941
Pip4k2b,2341.45293913,1.0,1.0,0.5,0.5,0.0710704258941
Pip4k2c,2341.45293913,1.0,1.0,0.5,0.5,0.0710704258941
Pip5k1a,2341.45293913,1.0,1.0,0.5,0.5,0.0710704258941
Pip5k1b,2341.4822665,1.0,1.0,0.5,0.5,0.0710704258941
Pip5k1c,2341.51159361,1.0,1.0,0.5,0.5,0.0710704258941
Pip5kl1,2341.51159361,1.0,1.0,0.5,0.5,0.0710704258941
Pira11,2341.54092048,1.0,1.0,0.5,0.5,0.0710704258941
Pipox,2341.54092048,1.0,1.0,0.5,0.5,0.0710704258941
Pir,2341.54092048,1.0,1.0,0.5,0.5,0.0710704258941
Pira2,2341.57024709,1.0,1.0,0.5,0.5,0.0710704258941
Pira3,2341.59957346,1.0,1.0,0.5,0.5,0.0710704258941
Pisd,2341.59957346,1.0,1.0,0.5,0.5,0.0710704258941
Pisd-ps1,2360.55392444,1.0,1.0,0.5,0.5,0.0715542257989
Pisd-ps2,2360.75965892,1.0,1.0,0.5,0.5,0.0715542257989
Pitpna,2360.78904855,1.0,1.0,0.5,0.5,0.0715542257989
Pitpnb,2360.84782704,1.0,1.0,0.5,0.5,0.0715542257989
Pitpnc1,2360.84782704,1.0,1.0,0.5,0.5,0.0715542257989
Pitpnm2,2360.8772159,1.0,1.0,0.5,0.5,0.0715542257989
Pitpnm1,2360.8772159,1.0,1.0,0.5,0.5,0.0715542257989
Pitpnm3,2360.90660452,1.0,1.0,0.5,0.5,0.0715542257989
Pitrm1,2360.90660452,1.0,1.0,0.5,0.5,0.0715542257989
Pitx1,2360.90660452,1.0,1.0,0.5,0.5,0.0715542257989
Pitx2,2360.90660452,1.0,1.0,0.5,0.5,0.0715542257989
Pitx3,2360.93599288,1.0,1.0,0.5,0.5,0.0715542257989
Piwil1,2360.93599288,1.0,1.0,0.5,0.5,0.0715542257989
Piwil2,2360.93599288,1.0,1.0,0.5,0.5,0.0715542257989
Pja2,2360.96538098,1.0,1.0,0.5,0.5,0.0715542257989
Pja1,2360.96538098,1.0,1.0,0.5,0.5,0.0715542257989
Piwil4,2360.96538098,1.0,1.0,0.5,0.5,0.0715542257989
Pkd1,2360.99476883,1.0,1.0,0.5,0.5,0.0715542257989
Pkd1l1,2360.99476883,1.0,1.0,0.5,0.5,0.0715542257989
Pkd1l2,2360.99476883,1.0,1.0,0.5,0.5,0.0715542257989
Pkd1l3,2360.99476883,1.0,1.0,0.5,0.5,0.0715542257989
Pkd2,2361.02415643,1.0,1.0,0.5,0.5,0.0715542257989
Pkd2l1,2361.05354378,1.0,1.0,0.5,0.5,0.0715542257989
Pkd2l2,2380.27020847,1.0,1.0,0.5,0.5,0.0720037730848
Pkdrej,2380.35855813,1.0,1.0,0.5,0.5,0.0720037730848
Pkhd1,2380.35855813,1.0,1.0,0.5,0.5,0.0720037730848
Pkdcc,2380.35855813,1.0,1.0,0.5,0.5,0.0720037730848
Pkhd1l1,2380.38800751,1.0,1.0,0.5,0.5,0.0720037730848
Pkia,2380.41745662,1.0,1.0,0.5,0.5,0.0720037730848
Pkib,2380.41745662,1.0,1.0,0.5,0.5,0.0720037730848
Pkig,2380.47635409,1.0,1.0,0.5,0.5,0.0720037730848
Pklr,2380.47635409,1.0,1.0,0.5,0.5,0.0720037730848
Pkn1,2380.50580244,1.0,1.0,0.5,0.5,0.0720037730848
Pkm2,2380.50580244,1.0,1.0,0.5,0.5,0.0720037730848
Pkmyt1,2380.50580244,1.0,1.0,0.5,0.5,0.0720037730848
Pkn2,2380.50580244,1.0,1.0,0.5,0.5,0.0720037730848
Pkp2,2380.53525054,1.0,1.0,0.5,0.5,0.0720037730848
Pkp1,2380.53525054,1.0,1.0,0.5,0.5,0.0720037730848
Pkn3,2380.53525054,1.0,1.0,0.5,0.5,0.0720037730848
Pknox1,2380.53525054,1.0,1.0,0.5,0.5,0.0720037730848
Pkp3,2380.53525054,1.0,1.0,0.5,0.5,0.0720037730848
Pknox2,2380.53525054,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g10,2380.56469838,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g12a,2380.56469838,1.0,1.0,0.5,0.5,0.0720037730848
Pkp4,2380.56469838,1.0,1.0,0.5,0.5,0.0720037730848
Pla1a,2380.56469838,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g16,2380.59414596,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g15,2380.59414596,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g12b,2380.59414596,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g1b,2380.62359329,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g2a,2380.62359329,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g2c,2380.62359329,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g2d,2380.62359329,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g2e,2380.65304036,1.0,1.0,0.5,0.5,0.0720037730848
Pla2g2f,2400.10340939,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g3,2400.10340939,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g4a,2400.13291724,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g4e,2400.16242483,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g4d,2400.16242483,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g4b,2400.16242483,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g4c,2400.16242483,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g4f,2400.19193216,1.0,1.0,0.5,0.5,0.0725186905241
Pla2r1,2400.22143923,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g5,2400.22143923,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g6,2400.22143923,1.0,1.0,0.5,0.5,0.0725186905241
Pla2g7,2400.22143923,1.0,1.0,0.5,0.5,0.0725186905241
Plaa,2400.22143923,1.0,1.0,0.5,0.5,0.0725186905241
Plac1l,2400.25094604,1.0,1.0,0.5,0.5,0.0725186905241
Plac1,2400.25094604,1.0,1.0,0.5,0.5,0.0725186905241
Plac8,2400.3099589,1.0,1.0,0.5,0.5,0.0725186905241
Plac8l1,2400.3099589,1.0,1.0,0.5,0.5,0.0725186905241
Plac9,2419.78765247,1.0,1.0,0.5,0.5,0.073004848533
Plag1,2419.78765247,1.0,1.0,0.5,0.5,0.073004848533
Plagl1,2419.78765247,1.0,1.0,0.5,0.5,0.073004848533
Plagl2,2419.84678592,1.0,1.0,0.5,0.5,0.073004848533
Plat,2419.87635225,1.0,1.0,0.5,0.5,0.073004848533
Plau,2419.87635225,1.0,1.0,0.5,0.5,0.073004848533
Plaur,2419.90591833,1.0,1.0,0.5,0.5,0.073004848533
Plbd1,2419.93548414,1.0,1.0,0.5,0.5,0.073004848533
Plb1,2419.93548414,1.0,1.0,0.5,0.5,0.073004848533
Plbd2,2419.96504969,1.0,1.0,0.5,0.5,0.073004848533
Plcb1,2419.99461498,1.0,1.0,0.5,0.5,0.073004848533
Plcb2,2419.99461498,1.0,1.0,0.5,0.5,0.073004848533
Plcb3,2419.99461498,1.0,1.0,0.5,0.5,0.073004848533
Plcb4,2419.99461498,1.0,1.0,0.5,0.5,0.073004848533
Plcd1,2420.02418001,1.0,1.0,0.5,0.5,0.073004848533
Plcd3,2420.02418001,1.0,1.0,0.5,0.5,0.073004848533
Plcd4,2420.05374478,1.0,1.0,0.5,0.5,0.073004848533
Plce1,2420.05374478,1.0,1.0,0.5,0.5,0.073004848533
Plcg2,2420.08330928,1.0,1.0,0.5,0.5,0.073004848533
Plcg1,2420.08330928,1.0,1.0,0.5,0.5,0.073004848533
Plcl1,2420.11287353,1.0,1.0,0.5,0.5,0.073004848533
Plch1,2420.11287353,1.0,1.0,0.5,0.5,0.073004848533
Plch2,2420.11287353,1.0,1.0,0.5,0.5,0.073004848533
Plcl2,2420.14243752,1.0,1.0,0.5,0.5,0.073004848533
Plcxd1,2439.64747039,1.0,1.0,0.5,0.5,0.0734817911834
Plcxd2,2439.70671878,1.0,1.0,0.5,0.5,0.0734817911834
Plcxd3,2439.73634258,1.0,1.0,0.5,0.5,0.0734817911834
Plcz1,2439.76596612,1.0,1.0,0.5,0.5,0.0734817911834
Pld1,2439.8252124,1.0,1.0,0.5,0.5,0.0734817911834
Pld2,2439.85483514,1.0,1.0,0.5,0.5,0.0734817911834
Pld3,2439.85483514,1.0,1.0,0.5,0.5,0.0734817911834
Plec1,2439.88445763,1.0,1.0,0.5,0.5,0.0734817911834
Pldn,2439.88445763,1.0,1.0,0.5,0.5,0.0734817911834
Pld5,2439.88445763,1.0,1.0,0.5,0.5,0.0734817911834
Pld4,2439.88445763,1.0,1.0,0.5,0.5,0.0734817911834
Pld6,2439.88445763,1.0,1.0,0.5,0.5,0.0734817911834
Plek,2439.91407984,1.0,1.0,0.5,0.5,0.0734817911834
Plek2,2439.91407984,1.0,1.0,0.5,0.5,0.0734817911834
Plekha1,2439.9437018,1.0,1.0,0.5,0.5,0.0734817911834
Plekha2,2439.9437018,1.0,1.0,0.5,0.5,0.0734817911834
Plekha3,2439.9437018,1.0,1.0,0.5,0.5,0.0734817911834
Plekha7,2439.97332349,1.0,1.0,0.5,0.5,0.0734817911834
Plekha8,2439.97332349,1.0,1.0,0.5,0.5,0.0734817911834
Plekha6,2439.97332349,1.0,1.0,0.5,0.5,0.0734817911834
Plekha4,2439.97332349,1.0,1.0,0.5,0.5,0.0734817911834
Plekha5,2439.97332349,1.0,1.0,0.5,0.5,0.0734817911834
Plekhb1,2440.00294492,1.0,1.0,0.5,0.5,0.0734817911834
Plekhb2,2440.00294492,1.0,1.0,0.5,0.5,0.0734817911834
Plekhf1,2440.00294492,1.0,1.0,0.5,0.5,0.0734817911834
Plekhf2,2440.03256608,1.0,1.0,0.5,0.5,0.0734817911834
Plekhg1,2459.62407781,1.0,1.0,0.5,0.5,0.0739671886919
Plekhg2,2459.71311931,1.0,1.0,0.5,0.5,0.0739671886919
Plekhg3,2459.80215842,1.0,1.0,0.5,0.5,0.0739671886919
Plekhg4,2459.83183759,1.0,1.0,0.5,0.5,0.0739671886919
Plekhg5,2459.86151649,1.0,1.0,0.5,0.5,0.0739671886919
Plekhg6,2459.86151649,1.0,1.0,0.5,0.5,0.0739671886919
Plekhh1,2459.89119513,1.0,1.0,0.5,0.5,0.0739671886919
Plekhh2,2459.9208735,1.0,1.0,0.5,0.5,0.0739671886919
Plekhh3,2459.9208735,1.0,1.0,0.5,0.5,0.0739671886919
Plekhj1,2459.9208735,1.0,1.0,0.5,0.5,0.0739671886919
Plekhm1,2459.95055161,1.0,1.0,0.5,0.5,0.0739671886919
Plekhm3,2459.98022945,1.0,1.0,0.5,0.5,0.0739671886919
Plekhm2,2459.98022945,1.0,1.0,0.5,0.5,0.0739671886919
Plin1,2460.00990702,1.0,1.0,0.5,0.5,0.0739671886919
Plg,2460.00990702,1.0,1.0,0.5,0.5,0.0739671886919
Plekho1,2460.00990702,1.0,1.0,0.5,0.5,0.0739671886919
Plekho2,2460.00990702,1.0,1.0,0.5,0.5,0.0739671886919
Plin2,2460.03958433,1.0,1.0,0.5,0.5,0.0739671886919
Plin3,2460.03958433,1.0,1.0,0.5,0.5,0.0739671886919
Plin4,2460.03958433,1.0,1.0,0.5,0.5,0.0739671886919
Plin5,2460.03958433,1.0,1.0,0.5,0.5,0.0739671886919
Plk1,2460.03958433,1.0,1.0,0.5,0.5,0.0739671886919
Plk3,2460.09893814,1.0,1.0,0.5,0.5,0.0739671886919
Plk4,2460.09893814,1.0,1.0,0.5,0.5,0.0739671886919
Plk2,2460.09893814,1.0,1.0,0.5,0.5,0.0739671886919
Plk5,2479.86637996,1.0,1.0,0.5,0.5,0.0744661938882
Pllp,2479.89611478,1.0,1.0,0.5,0.5,0.0744661938882
Pln,2479.95558362,1.0,1.0,0.5,0.5,0.0744661938882
Plod1,2479.98531764,1.0,1.0,0.5,0.5,0.0744661938882
Plod2,2479.98531764,1.0,1.0,0.5,0.5,0.0744661938882
Plod3,2480.01505138,1.0,1.0,0.5,0.5,0.0744661938882
Plp1,2480.01505138,1.0,1.0,0.5,0.5,0.0744661938882
Plp2,2480.01505138,1.0,1.0,0.5,0.5,0.0744661938882
Pls1,2480.04478486,1.0,1.0,0.5,0.5,0.0744661938882
Plrg1,2480.04478486,1.0,1.0,0.5,0.5,0.0744661938882
Pls3,2480.07451807,1.0,1.0,0.5,0.5,0.0744661938882
Plscr1,2480.07451807,1.0,1.0,0.5,0.5,0.0744661938882
Plscr2,2480.10425101,1.0,1.0,0.5,0.5,0.0744661938882
Plscr3,2480.10425101,1.0,1.0,0.5,0.5,0.0744661938882
Plscr4,2480.13398369,1.0,1.0,0.5,0.5,0.0744661938882
Pltp,2480.13398369,1.0,1.0,0.5,0.5,0.0744661938882
Plunc,2480.16371609,1.0,1.0,0.5,0.5,0.0744661938882
Plvap,2480.16371609,1.0,1.0,0.5,0.5,0.0744661938882
Plxdc1,2480.16371609,1.0,1.0,0.5,0.5,0.0744661938882
